Wavelength,Intensity
997,0.0
998,0.0
999,0.02035986305674477
1000,0.0055186110420560874
1001,0.0
1002,0.01959547464864003
1003,0.0
1004,0.011036054461412204
1005,0.0
1006,0.031287056719527626
1007,0.0
1008,0.027268541671117853
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.013498972912470946
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0021968152509515165
1020,0.0
1021,0.011057937116399933
1022,0.013789945131733237
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.029280860692010035
1031,0.0
1032,0.0024527357524395397
1033,0.0043781781337364255
1034,0.0
1035,0.0
1036,0.030446080530115386
1037,0.0
1038,0.012946547341205284
1039,0.0267607762277361
1040,0.0
1041,0.0
1042,0.011515513413637664
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.004675133162348239
1048,0.0
1049,0.0
1050,0.01529209784688199
1051,0.0
1052,0.014559162247519023
1053,0.0
1054,0.0
1055,0.007720595430575893
1056,0.00923331116461176
1057,0.009034383144726528
1058,0.026546266413786993
1059,0.01565856871050339
1060,0.0
1061,0.0
1062,0.013865098165844192
1063,0.0
1064,0.008040936795444646
1065,0.007978300390800655
1066,0.0
1067,0.0
1068,0.008083169131386446
1069,0.0
1070,0.0
1071,0.00776887602700363
1072,0.0
1073,0.006854305379574201
1074,0.003785336240534413
1075,0.0
1076,0.0
1077,0.0
1078,0.0010604022136312598
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.013073574406372555
1084,0.0
1085,0.0009936368830134699
1086,0.003035865613637373
1087,0.0
1088,0.0151441768031334
1089,0.0
1090,0.0
1091,0.05213383168577664
1092,0.001508038918072691
1093,0.0
1094,0.016082013743668064
1095,0.008845166133543197
1096,0.0035041471148802026
1097,0.0
1098,0.0
1099,0.0
1100,0.02232679807120879
