Wavelength,Intensity
731,0.015461696832203251
732,0.018564289597552727
733,0.0
734,0.005706805552861197
735,0.0
736,0.0017161085057717889
737,0.0
738,0.0
739,0.02456736807186324
740,0.02236546780391685
741,0.0
742,0.0
743,0.005381117681555862
744,0.003194318277166839
745,0.0
746,0.0022044434645595227
747,0.014991039703867509
748,0.0
749,0.0
750,0.0005447227466926605
751,0.005461752483324801
752,0.0
753,0.0
754,0.0
755,0.0
756,0.00026010043631117575
757,0.01884643856327044
758,0.0
759,0.0
760,0.0
761,0.0
762,0.01866196391085545
763,0.0
764,0.0
765,0.0
766,0.006356494123608588
767,0.02966066451962178
768,0.020940223985263465
769,0.008810055105751792
770,0.0
771,0.0
772,0.012651333585287939
773,0.0
774,0.0
775,0.002375326850054992
776,0.010740647388271239
777,0.0
778,0.0
779,0.0
780,0.007008917849940645
781,0.0058964540550339025
782,0.0
783,0.000978273182975525
784,0.0
785,0.006496313532921046
786,0.005197672414360581
787,0.008991333110143761
788,0.0
789,0.0
790,0.01642096646262083
791,0.0
792,0.0
793,0.012624073203746675
794,0.023711570491645816
795,0.020858608104704978
796,0.0
797,0.0
798,0.0
799,0.014089691842637177
800,0.0026005047185036208
801,0.013024950601160422
802,0.0027440629016298556
803,0.005999614143661414
804,0.017719125336737668
805,0.010945011460369964
806,0.016680931543804303
807,0.0
808,0.0
809,0.0
810,0.0038063532278512766
811,0.0
812,0.006788069368443563
813,0.01495920736732901
814,0.0
815,0.0
816,0.0074969965110700315
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.010295689351550764
823,0.00896369481352983
824,0.0
825,0.001060947237187166
826,0.004677882642090872
827,0.007698182363868118
828,0.0
829,0.0
830,0.0
831,0.011774130596573971
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0022863598287258704
837,0.014871948454297474
838,0.018380176316779254
839,0.0
840,0.012413208720648456
841,0.0007257056596620743
842,0.0065217812297271
843,0.0
844,0.0
845,0.0
846,0.0010159570502735788
847,0.0016454652193087602
848,0.006015691984692814
849,0.0
850,0.0
851,0.0025788146019070464
852,0.018345153153835884
853,0.0019968146744597675
854,0.0
855,0.0
856,0.0
857,0.016328774951475153
858,0.009199983900482704
859,0.0018060254843844208
860,0.0
861,0.00457775739633215
862,0.0024530215247002963
863,0.0
864,0.010344879192792058
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0012168077482844052
871,0.0019979913764706144
872,0.0
873,0.010348172473716374
874,0.0
875,0.015945662685132842
876,0.0
877,0.029426859885209423
878,0.0
879,0.0
880,0.0025372073121429383
881,0.0
882,0.010269027899608934
883,0.003063960156375316
884,0.0
885,0.005269746696896799
886,4.943518327773519e-05
887,0.0
888,0.0
889,0.0032048260163739335
890,0.02505184256139541
891,0.0023498536292070834
892,0.0
893,0.0009916783931028668
894,0.0
895,0.003973614419293641
896,0.010028300193985037
897,0.0
898,0.0
899,0.017173366762694063
900,0.0
901,0.0
902,0.0
903,0.0
904,0.019562925365394963
905,0.0
906,0.0
907,0.0
908,0.008058315890498678
909,0.00445047006978947
910,0.0032496623749217824
911,0.0
912,0.0
913,0.011983887626272373
914,0.0031843441739511135
915,0.008203956599916132
916,0.018909041890256252
917,0.013034379781004227
918,0.0
919,0.010599445530748817
920,0.006445516881598997
921,0.008744974911465203
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0021417485700932215
930,0.0
931,0.012652735750418061
932,0.0
933,0.015248368222823237
934,0.008451066444223101
935,0.0
936,0.0
937,0.00483429790220289
938,0.01310108977822394
939,0.0
940,0.0
941,0.0
942,0.02124863910199726
943,0.010168572026395315
944,0.0
945,0.0
946,0.00408077388569539
947,0.0
948,0.011063102807364446
949,0.0
950,0.0
951,0.0036193983833900253
952,0.032971937550111366
953,0.0
954,0.0005746480832572934
955,0.0
956,0.0
957,0.0
958,0.0032238621659814878
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.01449310316057961
967,0.007032363609219648
968,0.0
969,0.016679091337355498
970,0.014319336151886568
971,0.0065878001149107974
972,0.0
973,0.0
974,0.0
975,0.0
976,0.011958437539433016
977,0.006600846327822793
978,0.0
979,0.008927581356507465
980,0.007267528354965787
981,0.02402160540891267
982,0.004602114632623663
983,0.0
984,0.008004661786570662
985,0.008204948669010231
986,0.0
987,0.009849867866641767
988,0.0
989,0.0
990,0.006422111684330536
991,0.0
992,0.0065127799076794895
993,0.0
994,0.0009011548649320246
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.00888991539958558
1002,0.0
1003,0.004655654053646393
1004,0.017244610953775597
1005,0.0218790066686215
1006,0.00015766998193128431
1007,0.0
1008,0.02898142661102998
1009,0.001313863041618499
1010,0.0
1011,0.002025851744971847
1012,0.028977927916169138
1013,0.005126873638845668
1014,0.002878080226797255
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.005447371006391042
1022,0.0
1023,0.0
1024,0.0
1025,0.0052267031747235005
1026,0.0
1027,0.002751160378388371
1028,0.0
1029,0.0
1030,0.008496753494180886
1031,0.0226387121492279
1032,0.011431749798731912
1033,0.008698242453447955
1034,0.0
1035,0.0
1036,0.0032291352325629166
1037,0.0001715343332864386
1038,0.0035295505207024245
1039,0.029972510812030412
1040,0.004316629483980626
1041,0.0
1042,0.005501715472608014
1043,0.013356580649380742
1044,0.0
1045,0.000848162453096132
1046,0.0
1047,0.0032777543855562158
1048,0.01550682576714165
1049,0.0004230374244161144
1050,0.0
1051,0.0203512619021888
1052,0.0
1053,0.006474596966701774
1054,0.009345779395717554
1055,0.013306429657258086
1056,0.0
1057,0.029064943840176445
1058,0.0
1059,0.002254563580838338
1060,0.0
1061,0.0
1062,9.488884528880446e-05
1063,0.010282339338340133
1064,0.0
1065,0.024406749831057336
1066,0.004345232144736456
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.021733504227202667
1073,0.0019247073348443511
1074,2.484209205694599e-05
1075,0.016226348097495073
1076,0.0029542949202377164
1077,0.009009502390353308
1078,0.008710446775615489
1079,0.0
1080,0.002290684742591953
1081,0.0
1082,0.009200005418113682
1083,0.008431898326528233
1084,0.0
1085,0.0009994092034494358
1086,0.0017674939653734964
1087,0.01487444010362042
1088,0.0
1089,0.0
1090,0.019484922513125082
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.017406926036083358
1096,0.02421179447643389
1097,0.0
1098,0.01320582503303737
1099,0.0
1100,0.00675620440106636
