Wavelength,Intensity
694,0.013959065283754277
695,0.009346946504374665
696,0.012395739077142049
697,0.0
698,0.0
699,0.0
700,0.025481590462113974
701,0.0
702,0.0
703,0.008636786940860001
704,0.0003346576773732388
705,0.003159998909333033
706,0.0074312390855379665
707,0.0
708,0.011731271117626705
709,0.0061518114338052965
710,0.0
711,0.00359708209356691
712,0.017046607815455004
713,0.0
714,0.006049855779610762
715,0.0
716,0.026971180218505166
717,0.0
718,0.0
719,0.0
720,0.0
721,0.01902730749772347
722,0.007719029563348275
723,0.0
724,0.013583699583479008
725,0.0
726,0.021244304077833523
727,0.0
728,0.008279994188806636
729,0.018041114495870217
730,0.0
731,0.0
732,0.005925081557603722
733,0.0
734,0.007088185285666338
735,0.0
736,0.026133588214879447
737,0.0014026112859890044
738,0.00027498420006747586
739,0.0035121167944010875
740,0.0006261656183073695
741,0.0
742,0.0
743,0.0
744,0.00846388548248833
745,0.0
746,0.0
747,0.0007515082260226326
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.02892263177943364
756,0.0
757,0.0
758,0.0
759,0.02005452834332435
760,0.0
761,0.013000772502993864
762,0.006860221789713724
763,0.003710134253457802
764,0.0
765,0.01453209847633642
766,0.0
767,0.015901482150155646
768,0.0
769,0.005153030611352999
770,0.002414359011833035
771,0.0
772,0.0
773,0.003581365098466051
774,0.0
775,0.008902171709941653
776,0.0
777,0.01976924669149343
778,0.013486497257041038
779,0.0
780,0.014175624443765081
781,0.014982943890290819
782,0.015655279394911556
783,0.0
784,0.02685581675356611
785,0.01983748115559563
786,0.014805532964040977
787,0.004592943134599751
788,0.0
789,0.03756598105796261
790,0.0
791,0.0
792,0.008125818425140062
793,0.014859465413435618
794,0.0
795,0.003585360317619651
796,0.0
797,0.019591794394823836
798,0.00570072677256094
799,0.0
800,0.007846990892434368
801,0.0
802,0.017843568278616447
803,0.0
804,0.03124266588298126
805,0.016335275607848282
806,0.005420237256349122
807,0.031949531070225676
808,0.030876313479430983
809,0.017992179420535048
810,0.05232654359767494
811,0.032905365917372885
812,0.024978740927190452
813,0.015636515607160843
814,0.023150686335864448
815,0.04228553307258751
816,0.021380023325971758
817,0.04746704064548645
818,0.029354380540637035
819,0.04648641042107629
820,0.018016742340305404
821,0.05858629186483971
822,0.06398840750899978
823,0.019958034310756358
824,0.04530644155758636
825,0.06519291885152426
826,0.047699309330203644
827,0.06032453043041492
828,0.0669292854214247
829,0.05647374712522117
830,0.08145136860482735
831,0.07522781629689587
832,0.06351617616429085
833,0.07658805652874878
834,0.0841168959502097
835,0.07286344087906903
836,0.10840751554313188
837,0.10616877155537889
838,0.08675409399447777
839,0.10718457280075597
840,0.08463077014743728
841,0.09888991891938187
842,0.10915084377551729
843,0.1146061676589909
844,0.11648488430937647
845,0.129251073942497
846,0.12303801435157972
847,0.12491242939817132
848,0.12519960828866586
849,0.11046256912488908
850,0.13445948318520298
851,0.15682648296840426
852,0.17668466970667776
853,0.15580751340074234
854,0.15453924283821835
855,0.1732707177996975
856,0.17143560154081738
857,0.15424022310561256
858,0.17795546832273573
859,0.22125121473366854
860,0.1991279884687982
861,0.20372891621644124
862,0.2017337665332105
863,0.24049224470100555
864,0.21859328580687248
865,0.24166486831488385
866,0.21516836917441343
867,0.22520412129509798
868,0.2510273574294055
869,0.25879241289637034
870,0.2515127101516488
871,0.254835525818801
872,0.28054248787443764
873,0.2907932362151492
874,0.289320051244306
875,0.3128354118438843
876,0.3358680986173565
877,0.31477234460020675
878,0.30508114716799195
879,0.3318527381211036
880,0.3252849979242617
881,0.3365136900139454
882,0.3260935396056814
883,0.38596120396922684
884,0.37168823130749234
885,0.38467494025473237
886,0.389400901335153
887,0.39754734402987507
888,0.40379444543125237
889,0.4039694676081973
890,0.4213201030278495
891,0.45084382507272114
892,0.46519581550987776
893,0.43155855811693106
894,0.45276030769270587
895,0.44900129334105204
896,0.4734467855675112
897,0.48097599652965195
898,0.5003085390015908
899,0.4893933097295136
900,0.49039546879037255
901,0.5427616545855362
902,0.5259249694841238
903,0.5398338058917995
904,0.5551597912624802
905,0.5266572050502908
906,0.5597034809119186
907,0.5872450526546535
908,0.5898804818353056
909,0.6041098329035428
910,0.6026151079384892
911,0.5771269508815856
912,0.6017353989988303
913,0.6055624087699792
914,0.6328213098181983
915,0.5969354724575343
916,0.6100008413041919
917,0.6053979040608239
918,0.6503120514334905
919,0.6508862616924597
920,0.6407708916773183
921,0.6520782889761253
922,0.6451898893950668
923,0.6462323738938133
924,0.6733273040029604
925,0.696206851571076
926,0.6705379686434823
927,0.6451903235931017
928,0.6694915239686102
929,0.6726797934921593
930,0.6940095493758403
931,0.7027336742507175
932,0.6743746486833416
933,0.6749950896139977
934,0.7088734903570978
935,0.6858572433616923
936,0.6966614236846969
937,0.6924140154931713
938,0.7294286563694142
939,0.6710875083464639
940,0.6833242850799484
941,0.6902113429154172
942,0.7146983120031359
943,0.7105619675215229
944,0.7122393417565138
945,0.7304629090324383
946,0.6951955843406339
947,0.6933219694990808
948,0.7024215612138899
949,0.6864519844581782
950,0.6950125817724229
951,0.6829793486651514
952,0.6888623863335066
953,0.7004607435183977
954,0.6852018535877442
955,0.6777362458129693
956,0.6856464859116541
957,0.6523197368783765
958,0.6496476835497612
959,0.6480364943537738
960,0.6609500710217541
961,0.6485527187707618
962,0.6156148966312599
963,0.614124323999293
964,0.6301686177605197
965,0.6443170762942269
966,0.6155421386096597
967,0.6112177156630733
968,0.5983575027917452
969,0.5967419299770862
970,0.6062680177431186
971,0.5753093580632268
972,0.5769026916976754
973,0.5606161670317646
974,0.5597489248712643
975,0.543576855726305
976,0.5271488963411599
977,0.5113244590510285
978,0.5028240344930341
979,0.50128785286977
980,0.49798929763802796
981,0.505037478673347
982,0.48408240636521077
983,0.47270741624856305
984,0.5036230517155554
985,0.44404086263999826
986,0.48818324867944113
987,0.46020747044383326
988,0.4481944662610071
989,0.43784296359820674
990,0.4420214942349014
991,0.4370639533829367
992,0.4096042095996099
993,0.4097603857572775
994,0.398452539461531
995,0.3672336939313781
996,0.3675243023234596
997,0.37344814505238266
998,0.3764608102619376
999,0.3435440163582956
1000,0.35378802292630224
1001,0.33938396860780945
1002,0.3151163786534483
1003,0.3161846636275365
1004,0.3119960700949416
1005,0.3074957362046597
1006,0.2776151419789933
1007,0.3165630685217714
1008,0.28491238033638133
1009,0.2719494577479468
1010,0.27275360056021924
1011,0.25810309561365663
1012,0.2493693183364816
1013,0.235620506619192
1014,0.24041148789074002
1015,0.2486878357835724
1016,0.21266058971712382
1017,0.21288313934899133
1018,0.21021916158085283
1019,0.1857535352202697
1020,0.20046167069298124
1021,0.17394610545148056
1022,0.17372671422616773
1023,0.18582751403783362
1024,0.1805266604181209
1025,0.14423547985714463
1026,0.13604711012638993
1027,0.144514208267775
1028,0.15971420015575122
1029,0.15591331580175175
1030,0.1400507061811028
1031,0.13165339010092825
1032,0.12649602223511916
1033,0.124827137189221
1034,0.10407084045045567
1035,0.12265348460838536
1036,0.12010135533213985
1037,0.09536498280944684
1038,0.1016585436621901
1039,0.09651420529864907
1040,0.08819638359238689
1041,0.08617425223371775
1042,0.08808339984772114
1043,0.07030946111526917
1044,0.0946386399080297
1045,0.07120550773094964
1046,0.08648165919162762
1047,0.057588322591459976
1048,0.06877063237027471
1049,0.06945370429785074
1050,0.0633794508770401
1051,0.054856804960376204
1052,0.03934279952503503
1053,0.0848396767565853
1054,0.04806361550108795
1055,0.03527344038961403
1056,0.03963313928128382
1057,0.03262618602603595
1058,0.038049044182461786
1059,0.035570691261866356
1060,0.05440419821118376
1061,0.025197099090801672
1062,0.04884211920932538
1063,0.03606752658263038
1064,0.04132375987221547
1065,0.019636103467842073
1066,0.03657013595328742
1067,0.014814605130552364
1068,0.016196130473342448
1069,0.009438753428367166
1070,0.01752640026976926
1071,0.0
1072,0.023789242436346638
1073,0.03870712239301377
1074,0.012887354231554467
1075,0.0002307286578960184
1076,0.04311774646071115
1077,0.0304781775504685
1078,0.04116475969974877
1079,0.032132725537239074
1080,0.018971920354055868
1081,0.03912545308536687
1082,0.005776033750375859
1083,0.02778276174031547
1084,0.0
1085,0.012791385073845505
1086,0.0
1087,0.021359316486530795
1088,0.03146391262188526
1089,0.0
1090,0.004891675152858049
1091,0.0
1092,0.01707908675885446
1093,0.0
1094,0.015436077756872361
1095,0.02547694946436917
1096,0.002856664250378113
1097,0.008417182720643318
1098,0.020229331936463125
1099,0.020308324889055
1100,0.011651710108267484
